id,age,gender,email,business_nature,company,position,payment_method,name,targets
5496,39,Male,gmail.com,Medical Services,Town Health Medical Centre,Cs,A,Kirk___hadden,34426.76;34419.53;33960.53;34063.75
5497,25,Male,gmail.com,Public Utility,Towngas,Assistant Engineer,A,Linus___MUHL,20229.96;20059.90;20132.54;20034.60
5498,23,Female,hotmail.com,Retail / Wholesale,Towngas,Sales,,Dorothy_boklund,18612.61;18298.20;18304.74
5499,23,Male,hotmail.com,Management / Human Resource,Towngastelecom,技術員,,Wheeler___garris,18860.73;19268.80;19304.75;19393.08;19132.52
5500,59,Male,yahoo.com,Management / Human Resource,Toyo mall ,集團人力資源及行政總監,A,Lonzo__helie,115844.52
5501,28,Male,gmail.com,Retail / Wholesale,TOYZONE16HK,文員,,Lou__CAPATI,13718.92;13619.80;13668.69
5502,49,Male,126.com,Professional Services / Consultation,TRADE TRAVEL,司機,A,Isom___BRITTIN,32079.85;32638.07
5503,33,Male,gmail.com,Professional Services / Consultation,TRADE TRAVEL (HONG KONG)LIT,大車車長,A,Lionel__MUHR,37231.78
5504,31,Male,gmail.com,Transportation,Trade Travel (HongKong) Limited,司機,A,Lowell__muhl,26473.41;26444.02;25733.66
5505,31,Male,yahoo.com.hk,Transportation,trade travel hk ltd,driver,A,johnny_burmeister,27405.60;27184.69
5506,46,Male,gmail.com,Bank / Finance,TRADING CENTRAL ASIA LTD,DIRECTOR,,Martha___MUMM,193928.43;192860.53;193083.05;196577.36;192002.80
5507,27,Male,gmail.com,Shipping / Trading,Transamine Far East Ltd.,Traffic officer,,Merrill__bloeser,35088.29;35395.71
5508,29,Male,gmail.com,Bank / Finance,TransAsia Private Capital Ltd.,Manager,,Miguel___garren,61021.33
5509,34,Female,yahoo.com.hk,Other,Translatus Asia Pacific Limited,Project Manager,,Olivia_HERSBERGER,22604.09;22800.11;22352.92;22248.30;22349.18
5510,27,Female,gmail.com,Medical Services,Translucent Crown Centre Limited,Dental Nurse,,Gussie___schrantz,19610.47;19140.31;19172.08;19327.21;18902.87
5511,30,Male,gmail.com,Bank / Finance,Transunion Limited,Business Development Manager,,Newton___helie,46475.36;46329.49;46290.23;45387.40;46392.50
5512,35,Male,gmail.com,Hotel / Tourism,travel expert ltd,分店經理,A,hamilton_kerne,36182.61;36907.75;36197.09
5513,46,Male,yahoo.com.hk,Manufacturing,Trener Industries Ltd,Manager,A,Miller__TEAFORD,43317.37;42866.12;43486.13
5514,21,Male,yahoo.com.hk,Other,Trick Eye Museum Global Limited,Operation Officer,,Minnie___muhr,16810.22;16425.21;16592.12;16499.96;16588.98
5515,28,Female,gmail.com,Professional Services / Consultation,Tricor Services Limited,Company Secretarial Officer,,Hazel___kadner,20742.72;20390.55;20501.06;20380.82
5516,39,Male,gmail.com,Retail / Wholesale,Trinity (Management Services) Ltd,System Engineer,,Mitchel___helie,31513.05;31106.18;30886.78;31125.38;31582.70
5517,25,Male,gmail.com,Shipping / Trading,"TRIPLE KING CO., LTD.",Clerk,,Noel__HADDEN,19066.97;19033.16;18926.38;18987.39;18754.10
5518,28,Female,gmail.com,Other,Tritex international Ltd,私人助理,,Isabella___kerne,19294.31;19257.32;19568.08
5519,43,Female,gmail.com,Manufacturing,triumph international hk ltd,sales,,cordelia__araque,13149.16
5520,46,Female,yahoo.com.hk,Manufacturing,Triumph International Service (APAC) Ltd.,Clerk,A,Rosetta_araque,19692.22;19630.16
5521,41,Male,gmail.com,Hotel / Tourism,True North Travel,Travel Services Manager,,christ_muhl,19849.36;20067.44;19809.57
5522,38,Male,live.hk,IT,truly electronics mfg ltd,warehouse supervisor,A,Norris__JEANNETTE,35808.57;36734.38;36050.67;36006.74
5523,23,Female,yahoo.com,Food Services,ts kitchen ,supervisor ,,Wilhelmina__muhl,18819.73;19241.15;19010.39
5524,26,Male,hotmail.com,Accounting,TS Professional Limited,Auditor,C,Otha___jalomo,18976.99
5525,27,Male,gmail.com,Professional Services / Consultation,Tsang Lik Company Limited,Technical Service Officer,,Perley__kersh,33074.93
5526,42,Female,yahoo.com.hk,Other,Tsang Lik Services Limited,清潔管工,,Bernice_kerne,16878.81;16917.98;16964.21;16687.21
5527,60,Female,yahoo.com.hk,Other,tsang lik services ltd,科文,,hilda__koerper,17451.45;16935.45
5528,50,Male,gmail.com,Engineering,TSANG LIK SERVICES LTD,科文,,Reinhold_VAGT,21563.36;21903.91
5529,35,Male,gmail.com,Other,Tsang Lik Services Ltd.,Forman,A,Hosteen__KERNE,38393.42
5530,37,Female,gmail.com,Retail / Wholesale,Tsuchiya Bag (HK) limited,Marketing,,Sarah___gleisner,26725.29;26803.14
5531,29,Male,live.hk,Accounting,Tsuen Lee Metals And Plastic Toys Co Ltd,Account clerk,A,Rush__fasheh,16584.16;16459.89;16692.41;16334.92
5532,29,Female,gmail.com,Medical Services,Tsuen Wan Adventist Hospital,Clinic Aid,,Lucille__mcelhenney,30316.82;30452.15;30268.46
5533,21,Male,yahoo.com.hk,Medical Services,Tsuen Wan Vetnpethospital ,Vet Assistant ,B,Samual___stoutamire,16100.55;16151.20
5534,33,Male,gmail.com,Food Services,Tsui Hang Village,廚師,A,Sanders_GARRIS,21113.69;21443.95;20997.99;21388.09;21482.88
5535,31,Male,hotmail.com,Food Services,TSUI WAH RESTAURANT,水吧,,Allen___THOMASTON,20927.03;20980.52;20583.03;20963.39
5536,56,Male,vip.163.com,Food Services,tsui wah resturant,manager,,sebastian__koerper,27748.56;27943.87;27719.93;27670.34;27185.72
5537,46,Male,gmail.com,Other,TSUI YUEN RESTAURANT,cook,A,Seymour__tressler,28068.54;28122.14;27248.16;27436.92;27515.79
5538,27,Male,hotmail.com,Construction,Tsun Wan company,平水測量員,A,anthony___pezley,30551.73;30499.06;30058.51;29607.83;30129.29
5539,25,Male,gmail.com,Decoration / Design,Tsunami Sportswear Ltd,Designer,,Randolph_verble,18282.35;17825.38
5540,36,Male,outlook.com,Food Services,TT party ,廚師,C,Shelton__muhr,24330.31;23953.56;24296.62;24459.57
5541,42,Female,gmail.com,Retail / Wholesale,TTI Hong Kong Limited,Sales Account Manager,A,Polly___thomaston,36765.90;37007.13;37551.66
5542,26,Female,yahoo.com.hk,Shipping / Trading,"TTM Technologies, Inc.",Clerk,A,Elizebeth_vagt,15213.59
5543,51,Male,gmail.com,Bank / Finance,Tullett Prebon (HK) LTD,Broker,A,Squire_JAQUESS,62764.26;61976.78
5544,23,Male,icloud.com,Accounting,TUMI,Sales,A,Roe___thomaston,14869.60;14815.83;15033.66;14771.84
5545,46,Female,yahoo.com.hk,Retail / Wholesale,TUNG FAT THREAD LIMITED,文員,B,Henrietta___KANTIS,18680.66
5546,39,Female,yahoo.com.hk,Retail / Wholesale,TUNG HING CHEMICAL INDUSTRY (UNITED) LTD,CLERK,B,Vera_DEWULF,21805.11;22236.58;21744.86;21732.71
5547,22,Male,gmail.com,Other,Tung sang pawn shop,文員,B,winfield__kerne,25664.47;24736.73;25245.51
5548,37,Male,yahoo.com.hk,Bank / Finance,TUNG SHING SECURITIES (BROKERS) LIMITED,OFFICER,,Stuart___KERNE,29231.75;28702.57;28696.22;28591.43
5549,43,Female,sina.com,Other,Tung Shun Manufacturing Company,Owner,,Cynthia___capati,197321.58;197009.71
5550,34,Male,ymail.com,Social Services,Tung Wah Group of Hospital,Middle Executive,A,Sydney___koerper,63414.34;61564.06;63571.69;63235.82
5551,34,Male,gmail.com,Social Services,Tung Wah Group of Hospitals,Project Assistant,A,Theron_SCHRANTZ,20937.08;20747.30;20777.15
5552,30,Female,yahoo.com.hk,Medical Services,TUNG WAH Group of Hospitals,Registered Nurse,A,Elnora___kerne,41908.64
5553,36,Male,yahoo.com.hk,Social Services,Tung Wah Group of Hospitals,社會工作者,,Travis___MUHL,36140.47;36670.32;36699.92;36305.27;37531.98
5554,25,Male,gmail.com,Social Services,TUNG WAH GROUP OF HOSPITALS TUEN MUN INTEGRATED SERVICES CENTRE,PROJECT ASSISTANT,,Wilton_mimozo,17762.96;17990.86;17937.18;17623.75
5555,48,Male,gmail.com,Social Services,Tung Wah Gwoup Of Hospitals Ma Cheng Shuk Ying Home For The Elderly,司機,,Zeb___helfritz,20008.78;20040.94;20321.41;20249.43;20204.93
5556,31,Female,yahoo.com.hk,Airlines,turkish airlines,passenger services,A,francis__kerne,28739.79
5557,22,,gmail.com,,Tutor,,,Allison_kerne,2580.47;2571.88;2532.01;2570.46;2510.77
5558,22,Female,gmail.com,Education,Tutor,Tutor,B,Rhoda___MUHL,13219.87
5559,44,Female,gmail.com,Education,Tutor Time International Kindergartwn,General Manager,A,Flora__dewulf,78357.06;78060.24;79013.83;79643.48
5560,26,Male,yahoo.com,Professional Services / Consultation,TUV Rheinland,Technical Executive,,Anson___helie,21295.95
5561,26,Male,gmail.com,Other,TUV Rheinland Hong Kong Ltd,Technician,A,Asbury___melgarejo,16937.12
5562,23,Male,rocketmail.com,Other,Tuv Rheinland Hong Kong ltd,Technician,A,Benjamine_MUSTACHE,15468.80;15607.98;15376.40
5563,28,Male,gmail.com,Advertising / Marketing,Tvb,Account executive,,Bessie___whipple,76352.71;77013.83;77167.28;75975.90;76642.14
5564,32,Male,hotmail.com,Entertainment / Media,TVB,佈景燈飾,,hampton___reutzel,16250.44;16392.04;16004.52;16091.66
5565,27,Male,gmail.com,Entertainment / Media,TVB,助理編導,A,Beverly___kantis,17647.93;17428.48;17446.72;17363.00
5566,24,Female,,Other,TVB,PA,,Selma_kuroda,15866.22;16021.48;15784.71;16084.58;15633.59
5567,21,Male,gmail.com,Entertainment / Media,TVB City,置景道具,,Brooks_reutzel,21358.41;21420.80;21030.91;20945.21;21318.18
5568,29,Female,gmail.com,IT,TVB.COM LIMITED,QA,,Goldie_REUTZEL,22131.19;22344.50
5569,32,Female,yahoo.com,Retail / Wholesale,TW steel HKG Ltd,Accounting Officer,A,Lily__vang,27182.30;27190.99;27612.10
5570,49,Male,gmail.com,Education,TWGHs Wong Fut Nam College,Teacher,A,Burley__lothrop,106407.12;104109.00
5571,46,Female,yahoo.com.hk,Medical Services,TWH (HA),nursing,A,Lura___saager,73359.66
5572,22,Male,hotmail.com.hk,Engineering,Twin Rise Ltd,起重機技術員,A,Palmer_jalomo,28821.25;29157.07
5573,29,Female,yahoo.com.hk,Food Services,Twins way Kitchen,Chef,,Phoebe___dewulf,23929.62
5574,26,Male,gmail.com,Retail / Wholesale,Twist,Senior,A,Frank___wilging,26757.81;26381.84;26843.30;26233.11;26318.75
5575,31,Male,gmail.com,Bank / Finance,Tybourne capital,Finance,A,Burr_dewulf,140140.50;137314.91;139469.97
5576,27,Male,gmail.com,Construction,tyco,技工,,buster_thomaston,17579.36;17185.44
5577,27,Male,gmail.com,Construction,Tysan Foundation Limited,Assistant Safety Officer,A,Davis___MAROHNIC,16078.27;15921.28;15923.21;15882.94
5578,25,Male,yahoo.com.hk,Construction,Tysan Group,Assistant Quality and Environmental Officer,A,Santiago___hadder,19995.87;19747.32;19523.63;19883.90;20182.95
5579,39,Male,gmail.com,Construction,Tysan Management Limited,Project manager,A,Ike__whitheld,71830.67
5580,28,Female,gmail.com,Retail / Wholesale,TYT DIAMOND & JEWELLERY LIMITED,SALES,B,Rowena__MELGAREJO,15493.79
5581,24,Male,hotmail.com,IT,U Domain,BDX Operation,A,Dean_cerino,18149.39;18046.35
5582,42,Male,yahoo.com.hk,Airlines,U-FREIGHT LTD,PROJECT MANAGER,A,Eber___BOKLUND,40899.99;40993.58
5583,45,Male,gmail.com,Bank / Finance,Ua finance,Officer,A,Marshall___beaton,45973.95;46015.66;45451.31;45558.42
5584,42,Male,gmail.com,Food Services,UAR,部長,C,Edna___tambasco,21559.21
5585,42,Male,yahoo.com.hk,Retail / Wholesale,UB office systems (HK)LTD,Sales supervisor,A,Eldridge___furness,38342.90;38468.54;38482.02
5586,33,Male,yahoo.com.hk,Transportation,Uber,司機,A,Elzie___berlanga,18146.52
5587,39,Male,gmail.com,Transportation,Uber,Uber driver,A,Eric__muhl,29423.87
5588,24,Female,gmail.com,IT,UBER,Operation Associate,A,Teresa__AUTOBEE,27182.15;26996.04
5589,36,Male,yahoo.com.hk,Transportation,Uber,司機,A,Fayette___czerniak,24583.23;24492.60;24083.13;24271.23;24640.10
5590,50,Male,gmail.com,Transportation,Uber,Driver,A,Hampton__LOTHROP,26972.35;26707.15
5591,32,Male,qq.com,Transportation,UBER,DRIVER,A,Ford___helie,51922.67;51040.89
5592,33,Male,gmail.com,Food Services,ucc,侍應,A,Herschel__araque,17144.02;17253.48;17341.88;17297.38
5593,32,Female,netvigator.com,Medical Services,UCNCHS,Dental Surgery assistant,,flora_verble,21592.61;21819.93;21174.18;21636.16;21457.49
5594,24,Male,hotmail.com,IT,UCR Technology,Assistance System Engineer,C,Harley__HELFRITZ,17684.98;17449.44
5595,32,Male,gmail.com,Food Services,Ufufu cafe ,廚師,A,june_saager,18917.32;19306.97;18936.92;18575.97
5596,39,Male,yahoo.com.hk,Food Services,ultimate coffee company limited,司機,,ivy_melgarejo,20789.49;21101.33;21136.85;21031.07;21248.60
5597,32,Male,ymail.com,Retail / Wholesale,ULTIMATE PC & MAC GALLERY LIMITED,ASSISTANT STORE MANGER,,cary___mimozo,25247.1
5598,31,Female,yahoo.com.hk,Food Services,unemployed,,,Angie_hartrum,-1434.20;-1438.19;-1409.10
5599,34,Male,hotmail.com,Transportation,Ungert Line Limited,高級倉務員,,Jule_helie,19151.30;18958.68;19145.90
5600,28,Female,gmail.com,Advertising / Marketing,UNI Marketing Limited,SALES,A,Roberta__KOVALIK,29102.83;29482.34
5601,38,Male,gmail.com,Management / Human Resource,UNI-CREATION INVESTMENTS LIMITED,文職,A,Junior___AUTOBEE,21868.40;21692.80;21423.84;21786.68;21577.10
5602,40,Male,gmail.com,Manufacturing,UNI-FORTUNE TOYS INDUSTRIAL LTD.,PROJECT MANAGER,A,Elias___HADDER,37818.09;38169.13;38577.30;37717.30;37792.55
5603,23,Male,gnail.com,Retail / Wholesale,Unicity Marketing ,Marketing Assistant,C,Junious_helfritz,16972.52;17315.27;17070.92;17144.32
5604,31,Male,gmail.com,Retail / Wholesale,Unifield Textiles Limited,FABRIC MANAGER,C,Justus__melgarejo,41783.56;41979.35;42537.69
5605,28,Male,hotmail.com,Communications,Union Alpha Resource Limited,Customer Service Sale,A,Lambert_baridon,23753.11;23870.55;23604.98
5606,31,Male,yahoo.com.hk,Retail / Wholesale,Union Duty Free Limited,Account Clerk,,Len__autobee,23455.72;23696.78;23436.08;23662.26
5607,28,Male,gmail.com,Beauty / Fitness,Union Honor Intl Enterprise Ltd,Logistic Officer,A,Ivy_lastrapes,16615.74;17032.35;16919.02;16794.28
5608,25,Female,yahoo.com.hk,Medical Services,Union hospital,clinical assistant,A,Hulda_ibarra,22683.49;22979.25;22948.99
5609,42,Male,gmail.com,Medical Services,Union hospital,Nurse,A,Julious__lashbrook,74967.05;76104.55;75743.54;75483.82
5610,26,Male,hotmail.com,Beauty / Fitness,Union Medical Healthcare Group,Senior Consultant,A,Sumner__helfritz,51433.26;52757.10;51896.02;52418.54
5611,23,Male,gmail.com,Education,Union power sports centre limited ,Coach ,,Levy_muhl,13598.86;13662.14;13662.78
5612,30,Male,hotmail.com,Shipping / Trading,UNION SQUARE LTD,Logistic Coordinator,A,Clara__BURMEISTER,18461.97;18322.35;18606.76
5613,21,,gmail.com,Other,uniqlo,sales,,Jean_kerne,4550.05;4593.74;4603.54
5614,21,Male,hotmail.com,Retail / Wholesale,Uniqlo,Sales person ,A,Lindsay__times,19334.16;18970.70
5615,20,Male,gmail.com,Retail / Wholesale,uniqlo,售貨員,A,lonie___mcelhenney,19704.98
5616,23,Male,yahoo.com.hk,Retail / Wholesale,Uniqlo ,Sales ,,Minor___czerniak,20858.14
5617,26,Male,hotmail.com,Retail / Wholesale,Uniqlo ,Salesperson,A,Octave__furness,21991.56;22101.70;22193.68
5618,21,Female,gmail.com,Retail / Wholesale,UNIQLO HK,SALESPERSON,A,Louella_MUHL,16280.22;16113.87
5619,24,Male,gmail.com,Retail / Wholesale,UNIQLO HK,售貨員,,Orson__dewulf,18372.80;18452.15;18591.66;18696.62
5620,34,Male,hotmail.com,Retail / Wholesale,uniqlo HK LTD,Salesman,,mortimer__muhl,15270.73;15312.25
5621,28,Male,hotmail.com,Retail / Wholesale,UNIQLO HK LTD,SALESPERSON,A,John_IBARRA,24534.59;24518.38
5622,25,Female,yahoo.com,Retail / Wholesale,uniqlo hong kong limited,sales,A,ludie___schrantz,18768.09;18616.36
5623,33,Male,gmail.com,Retail / Wholesale,UNIQLO Hong Kong Ltd.,Store Support Officer,,Reed__autobee,28260.64
5624,25,Male,gmail.com,Retail / Wholesale,"UNIQLO HONG KONG, LIMITED",Salesperson,,Press_BOKLUND,20036.46
5625,24,Male,yahoo.com.hk,Retail / Wholesale,UNIQLO(HONG KONG) LTD,Salesperson,A,Tillman__STARKES,19687.17;19388.23;19756.99
5626,43,Female,yahoo.com.hk,Manufacturing,Unique Fashion Hong Kong Ltd,Senior Merchandiser,,cassie_swanzy,37763.91;38574.58;38715.65;38445.68;38241.13
5627,25,Male,hotmail.com,Retail / Wholesale,Unique Style Jewelry Co. Ltd,Sales,,Tracy___hadder,12786.95;12926.73;12730.06
5628,48,Male,hotmail.com,Construction,Unistress Building Construction Ltd,Site Clerk,A,Winfred___schwartzenbur,23831.05;23785.87;23679.79;23644.38;23573.46
5629,38,Male,yahoo.com,Airlines,United Airlines Inc.,Senior Support Engineer,,Elisha___holstad,46858.6
5630,41,Female,hotmail.com,Manufacturing,United Chinese Plastics Products Co Ltd,Sales Executive,A,Myrtie_muhl,39843.18
5631,28,Female,gmail.com,Medical Services,United Christian Hospital,Patient Care Assistant,A,Arthur__muhl,21034.74;21033.58;20963.21
5632,24,Female,,Medical Services,United Christian Hospital,Nurse,,Adele__muhl,40081.17;39082.51;39893.03;39977.36;39572.23
5633,24,Female,gmail.com,Medical Services,United Dental Centre,牙醫助護,C,Judith_kimminau,21303.92;20948.40;21386.75;21383.69
5634,43,Male,gmail.com,Airlines,United Express Holding Co.Ltd,Operation Manager,,Miller___verble,36387.74;36757.08;36151.34;35684.04
5635,32,Male,yahoo.com.hk,Retail / Wholesale,United optical company,salesman,B,wong_melgarejo,27612.69;27471.91
5636,35,Male,yahoo.com,Bank / Finance,United Overseas Bank,Treasury Operations,,Cassius_folkman,64477.46;64136.68
5637,46,Male,yahoo.com.hk,Bank / Finance,United Overseas Bank Ltd,Senior  Officer,A,Young_helie,35108.17;35157.66
5638,34,Male,gmail.com,IT,United Solutions Group Limited,General Manager,,Ace___cipolone,69754.38;67700.65;68757.48
5639,24,Female,hotmail.com,Food Services,UNITED STATS INTL CO. LTD,店務員,C,Jeannette__muhn,16656.03
5640,48,Female,gmail.com,Insurance,Universal Insurance Consultants & Brokers Ltd,Clerk,,Lyda___kerne,28249.70;27950.13;28048.01;27423.63;28120.04
5641,42,Female,gmail.com,Education,University of Hong Kong,Research Officer,,Virgie_ledoux,54970.09;54831.90;54699.64;56229.06
5642,46,Female,hotmail.com,Education,University Of Science and Technology,Teacher,A,Dessie__moochler,53527.38;54303.22;54124.01
5643,28,Male,hotmail.com,Manufacturing,Uniwell Electronic Ltd,Account Clerk,A,Hosea___helfritz,18819.33;18640.99
5644,51,Female,163.com,Retail / Wholesale,UNY,Sales,A,Lila__muhr,15615.29;15640.36;15553.19
5645,54,Female,yahoo.com.hk,Retail / Wholesale,"UPRIGHT TOYS CO., LTD",文員,C,Violet_HELFRITZ,15555.93;15297.67;15526.04;15268.83
5646,37,Male,gmail.com,Transportation,Ups,Driver,A,Alden__mccarney,37042.65
5647,36,Male,gmail.com,Transportation,Ups,Driver,A,Cassius___kerns,33229.67;33070.09;33215.42;33289.22
5648,56,Male,163.com,Transportation,UPS,速遞,A,Alec___schlotter,38426.27;38486.30;38573.71
5649,26,Female,yahoo.com.hk,Real Estate,urban group,assistant,A,margaret__takara,13923.51;13873.80;13823.59;13752.11;13809.75
5650,39,Female,yahoo.com.hk,Management / Human Resource,Urban Property Management Limited,物業管理,A,Elma__helke,20876.63
5651,50,Male,yahoo.com.hk,Social Services,urban property management ltd,senior security attentant,A,Pink___schrantz,21461.82;21343.20;21502.87;21674.36
5652,24,,,Real Estate,Urban Property Management Ltd.,CSO,A,Birdie___kerne,15016.23;15194.99;15071.76
5653,46,Male,yahoo.com.hk,Public Utility,Urban Renewal Authority,Managing renovation subsidy scheme,A,Alois___LOTHROP,58149.24;58097.70;58370.98;58571.96
5654,28,Male,gmail.com,Construction,Urban Renewal Authority ,高級主任,A,alpheus__schrantz,31316.38;31867.00
5655,45,Male,gmail.com,Other,Urbis Limited,CAD / IT manager,,Clara___koerper,59129.16
5656,28,Female,hotmail.com,Accounting,US ASIA TAX AND BUSINESS SERVICES LTD,Tax accountant,A,Adella__lothrop,21038.92;20809.32;20596.67;20805.51
5657,23,Male,yahoo.com,Retail / Wholesale,Usb Mobile,店長,B,Alphonso__kerne,34667.11;34469.22;35116.80
5658,32,Male,yahoo.com.hk,Other,USPTA,網球教練,B,orville_muhl,17899.95;17771.87;17787.32;18044.14;17885.82
5659,51,Male,live.com.au,Retail / Wholesale,Utopia products Asia ,Trade manager,A,Andres_willmore,70497.56;71636.87;70813.76
